"","vid_id","ad_view"
"2024","VID_15622","3399"
"2025","VID_23664","1358"
"2026","VID_1199","2269"
"2027","VID_20859","3399"
"2028","VID_20219","3399"
"2029","VID_14843","1026"
"2030","VID_10143","1358"
"2031","VID_18589","1358"
"2032","VID_12417","4063"
"2033","VID_13581","4063"
"2034","VID_3415","573"
"2035","VID_17443","3399"
"2036","VID_4628","1311"
"2037","VID_2661","3399"
"2038","VID_7209","3909"
"2039","VID_7870","1358"
"2040","VID_17045","1256"
"2041","VID_20063","2268"
"2042","VID_11909","2808"
"2043","VID_17225","1988"
"2044","VID_14680","911"
"2045","VID_7326","882"
"2046","VID_15140","1358"
"2047","VID_2324","1358"
"2048","VID_2936","1358"
"2049","VID_18115","1062"
"2050","VID_9316","1358"
"2051","VID_18367","805"
"2052","VID_15205","6775"
"2053","VID_3068","1358"
"2054","VID_6319","1143"
"2055","VID_14285","1358"
"2056","VID_20949","3399"
"2057","VID_7519","1358"
"2058","VID_5836","5730"
"2059","VID_20268","3768"
"2060","VID_12833","3399"
"2061","VID_17659","1358"
"2062","VID_7137","849"
"2063","VID_22579","3399"
"2064","VID_21681","3399"
"2065","VID_2911","3399"
"2066","VID_23348","9228"
"2067","VID_15619","1655"
"2068","VID_10327","1358"
"2069","VID_13590","3399"
"2070","VID_9793","3399"
"2071","VID_22698","3399"
"2072","VID_2798","3399"
"2073","VID_15022","3399"
"2074","VID_23502","1163"
"2075","VID_865","5256"
"2076","VID_12126","1143"
"2077","VID_10439","1163"
"2078","VID_3103","1358"
"2079","VID_10764","1230"
"2080","VID_20169","723"
"2081","VID_20766","589"
"2082","VID_20512","3399"
"2083","VID_21472","2148"
"2084","VID_18887","3399"
"2085","VID_922","1143"
"2086","VID_21984","1434"
"2087","VID_16563","3399"
"2088","VID_16788","1143"
"2089","VID_17778","713"
"2090","VID_1904","9510"
"2091","VID_928","1026"
"2092","VID_12845","1311"
"2093","VID_6422","963"
"2094","VID_10221","3399"
"2095","VID_15977","1358"
"2096","VID_21774","3399"
"2097","VID_19891","1358"
"2098","VID_23519","1358"
"2099","VID_9823","1358"
"2100","VID_17541","3399"
"2101","VID_15111","3399"
"2102","VID_19743","1358"
"2103","VID_5621","1026"
"2104","VID_7492","1230"
"2105","VID_4974","911"
"2106","VID_3104","1358"
"2107","VID_22084","3399"
"2108","VID_8234","3399"
"2109","VID_13324","1358"
"2110","VID_18874","1358"
"2111","VID_12753","2842"
"2112","VID_3226","1358"
"2113","VID_5911","3399"
"2114","VID_18670","1105"
"2115","VID_13918","1358"
"2116","VID_22137","1314"
"2117","VID_5582","3399"
"2118","VID_17134","1269"
"2119","VID_6065","1143"
"2120","VID_7714","3399"
"2121","VID_19758","1358"
"2122","VID_5181","4592"
"2123","VID_11772","1358"
"2124","VID_10293","1358"
"2125","VID_18907","1358"
"2126","VID_11238","196"
"2127","VID_9684","1358"
"2128","VID_14439","3399"
"2129","VID_3502","455"
"2130","VID_4648","1358"
"2131","VID_13653","3399"
"2132","VID_7319","663"
"2133","VID_22221","3399"
"2134","VID_10521","533"
"2135","VID_23193","1143"
"2136","VID_9209","1358"
"2137","VID_386","441"
"2138","VID_41","3399"
"2139","VID_4129","1143"
"2140","VID_1323","3401"
"2141","VID_19618","1177"
"2142","VID_6806","1269"
"2143","VID_5608","3399"
"2144","VID_8789","3399"
"2145","VID_16467","2226"
"2146","VID_3723","1358"
"2147","VID_4399","3399"
"2148","VID_259","3399"
"2149","VID_17597","1906"
"2150","VID_21110","1311"
"2151","VID_293","663"
"2152","VID_22872","1105"
"2153","VID_3543","663"
"2154","VID_17344","525"
"2155","VID_2219","3399"
"2156","VID_4004","1265"
"2157","VID_4449","3399"
"2158","VID_3243","1358"
"2159","VID_11767","1358"
"2160","VID_19467","1358"
"2161","VID_16918","1358"
"2162","VID_8455","3399"
"2163","VID_20744","506"
"2164","VID_20358","1062"
"2165","VID_23417","228"
"2166","VID_4859","3399"
"2167","VID_21291","790"
"2168","VID_2742","1143"
"2169","VID_932","3399"
"2170","VID_4665","3399"
"2171","VID_1931","1143"
"2172","VID_834","3399"
"2173","VID_16455","1805"
"2174","VID_18695","3399"
"2175","VID_12570","2412"
"2176","VID_3363","1311"
"2177","VID_1429","1358"
"2178","VID_23147","1496"
"2179","VID_370","297"
"2180","VID_8257","3399"
"2181","VID_14746","1243"
"2182","VID_12892","1988"
"2183","VID_9440","1358"
"2184","VID_6662","3909"
"2185","VID_2439","1143"
"2186","VID_18596","1026"
"2187","VID_5669","3909"
"2188","VID_20658","805"
"2189","VID_5661","325"
"2190","VID_19314","1358"
"2191","VID_21996","3399"
"2192","VID_4895","3399"
"2193","VID_17999","3399"
"2194","VID_1786","3399"
"2195","VID_23173","4003"
"2196","VID_7943","3399"
"2197","VID_12577","1765"
"2198","VID_17318","524"
"2199","VID_21978","3751"
"2200","VID_11917","3399"
"2201","VID_7819","1358"
"2202","VID_16076","1358"
"2203","VID_1612","1118"
"2204","VID_17300","3399"
"2205","VID_19434","1358"
"2206","VID_5088","3399"
"2207","VID_21732","3399"
"2208","VID_12730","2707"
"2209","VID_1460","1604"
"2210","VID_17895","3399"
"2211","VID_16178","724"
"2212","VID_22430","1428"
"2213","VID_12248","1358"
"2214","VID_18022","726"
"2215","VID_3374","630"
"2216","VID_3356","873"
"2217","VID_23558","1358"
"2218","VID_21886","1358"
"2219","VID_12680","3399"
"2220","VID_5318","533"
"2221","VID_18729","1358"
"2222","VID_3743","4063"
"2223","VID_22340","1044"
"2224","VID_7883","1143"
"2225","VID_14571","533"
"2226","VID_20046","538"
"2227","VID_14313","1358"
"2228","VID_19082","1358"
"2229","VID_11669","790"
"2230","VID_2403","730"
"2231","VID_7712","3399"
"2232","VID_18609","3399"
"2233","VID_11421","1026"
"2234","VID_17566","3318"
"2235","VID_18756","1104"
"2236","VID_4247","787"
"2237","VID_873","3399"
"2238","VID_5746","2130"
"2239","VID_13164","3399"
"2240","VID_7328","1026"
"2241","VID_12080","1269"
"2242","VID_6225","1358"
"2243","VID_21762","1358"
"2244","VID_7152","826"
"2245","VID_18531","1269"
"2246","VID_13933","3399"
"2247","VID_20645","1265"
"2248","VID_7912","3399"
"2249","VID_3764","1988"
"2250","VID_1419","3909"
"2251","VID_10266","3399"
"2252","VID_17267","3399"
"2253","VID_17708","1358"
"2254","VID_14260","1358"
"2255","VID_22827","3399"
"2256","VID_15849","1358"
"2257","VID_6295","1358"
"2258","VID_4035","631"
"2259","VID_15408","1454"
"2260","VID_17222","1136"
"2261","VID_6272","1358"
"2262","VID_11058","2786"
"2263","VID_7933","3909"
"2264","VID_10786","3399"
"2265","VID_15374","499"
"2266","VID_19008","3065"
"2267","VID_2844","1143"
"2268","VID_12873","805"
"2269","VID_1355","1358"
"2270","VID_19948","1358"
"2271","VID_13963","1143"
"2272","VID_21011","3399"
"2273","VID_21482","3997"
"2274","VID_21047","3399"
"2275","VID_4720","614"
"2276","VID_22653","1358"
"2277","VID_17703","1026"
"2278","VID_13037","1358"
"2279","VID_18144","753"
"2280","VID_23720","1358"
"2281","VID_15700","1143"
"2282","VID_2508","1381"
"2283","VID_22904","3399"
"2284","VID_17530","3399"
"2285","VID_18410","1358"
"2286","VID_1699","1064"
"2287","VID_13566","1358"
"2288","VID_8420","1105"
"2289","VID_11889","1227"
"2290","VID_895","422"
"2291","VID_3134","484"
"2292","VID_10710","3909"
"2293","VID_4238","790"
"2294","VID_11849","1358"
"2295","VID_2588","1902"
"2296","VID_6522","979"
"2297","VID_12950","3399"
"2298","VID_11709","3909"
"2299","VID_16269","3399"
"2300","VID_364","805"
"2301","VID_2644","1227"
"2302","VID_23659","3399"
"2303","VID_2730","1051"
"2304","VID_1454","9510"
"2305","VID_2825","3399"
"2306","VID_20225","2577"
"2307","VID_1489","1104"
"2308","VID_23715","1381"
"2309","VID_12821","3399"
"2310","VID_11847","1358"
"2311","VID_7640","3399"
"2312","VID_19332","1358"
"2313","VID_5762","1639"
"2314","VID_20998","3399"
"2315","VID_11454","1143"
"2316","VID_17762","873"
"2317","VID_691","660"
"2318","VID_21981","2573"
"2319","VID_14040","1358"
"2320","VID_5138","4657"
"2321","VID_2373","1358"
"2322","VID_6714","2972"
"2323","VID_19344","790"
"2324","VID_6267","1358"
"2325","VID_7897","3909"
"2326","VID_13511","1026"
"2327","VID_6917","1208"
"2328","VID_3310","439"
"2329","VID_14906","1358"
"2330","VID_7881","1311"
"2331","VID_13142","3399"
"2332","VID_15795","1026"
"2333","VID_18665","1073"
"2334","VID_2431","1143"
"2335","VID_13625","3399"
"2336","VID_2025","3399"
"2337","VID_1001","591"
"2338","VID_3076","1358"
"2339","VID_16999","700"
"2340","VID_22546","3399"
"2341","VID_22344","3399"
"2342","VID_20339","1358"
"2343","VID_504","1143"
"2344","VID_17790","3399"
"2345","VID_3641","787"
"2346","VID_18275","3399"
"2347","VID_14821","499"
"2348","VID_1580","998"
"2349","VID_9979","2613"
"2350","VID_21425","1586"
"2351","VID_6419","2649"
"2352","VID_6374","805"
"2353","VID_23257","3920"
"2354","VID_6998","1358"
"2355","VID_8926","1002"
"2356","VID_4243","1358"
"2357","VID_14086","660"
"2358","VID_22645","1073"
"2359","VID_21879","1358"
"2360","VID_9573","3399"
"2361","VID_1998","3399"
"2362","VID_14137","1358"
"2363","VID_7136","805"
"2364","VID_9981","1780"
"2365","VID_11657","2699"
"2366","VID_7110","376"
"2367","VID_21099","3318"
"2368","VID_1543","1339"
"2369","VID_5706","1358"
"2370","VID_23139","1245"
"2371","VID_5755","2649"
"2372","VID_13994","1358"
"2373","VID_11854","3399"
"2374","VID_18964","1143"
"2375","VID_14089","3399"
"2376","VID_1725","3399"
"2377","VID_14435","1358"
"2378","VID_13519","1508"
"2379","VID_6687","3399"
"2380","VID_992","1180"
"2381","VID_13255","1105"
"2382","VID_8720","1143"
"2383","VID_22967","1358"
"2384","VID_21862","1358"
"2385","VID_1011","987"
"2386","VID_18429","1180"
"2387","VID_19556","4919"
"2388","VID_11414","805"
"2389","VID_4631","3399"
"2390","VID_886","3399"
"2391","VID_18079","1143"
"2392","VID_16482","2808"
"2393","VID_23628","3399"
"2394","VID_2940","3399"
"2395","VID_22096","3399"
"2396","VID_18014","1358"
"2397","VID_8405","1358"
"2398","VID_7807","1143"
"2399","VID_12928","1358"
"2400","VID_23436","3399"
"2401","VID_2351","1358"
"2402","VID_22593","3399"
"2403","VID_10735","3399"
"2404","VID_9377","1358"
"2405","VID_12438","1208"
"2406","VID_20892","1508"
"2407","VID_1087","2707"
"2408","VID_5149","2808"
"2409","VID_1085","3399"
"2410","VID_16895","1143"
"2411","VID_10319","632"
"2412","VID_4222","460"
"2413","VID_13244","1062"
"2414","VID_14100","1052"
"2415","VID_4217","1358"
"2416","VID_10197","3399"
"2417","VID_3220","1358"
"2418","VID_13107","3399"
"2419","VID_6301","1358"
"2420","VID_15202","1671"
"2421","VID_8263","1177"
"2422","VID_10766","1143"
"2423","VID_6885","2836"
"2424","VID_8141","849"
"2425","VID_20428","3399"
"2426","VID_14824","1358"
"2427","VID_7651","1358"
"2428","VID_10878","3399"
"2429","VID_4263","5256"
"2430","VID_9922","1358"
"2431","VID_6475","3399"
"2432","VID_15557","386"
"2433","VID_17806","660"
"2434","VID_17324","533"
"2435","VID_19027","1988"
"2436","VID_21128","873"
"2437","VID_3196","1163"
"2438","VID_9196","2972"
"2439","VID_17497","700"
"2440","VID_11413","373"
"2441","VID_10917","1026"
"2442","VID_22606","3399"
"2443","VID_9824","3399"
"2444","VID_23286","1170"
"2445","VID_9752","3399"
"2446","VID_13761","1358"
"2447","VID_21939","1988"
"2448","VID_535","1143"
"2449","VID_23444","1266"
"2450","VID_1499","3401"
"2451","VID_5034","1988"
"2452","VID_9413","282"
"2453","VID_6244","1367"
"2454","VID_23106","3399"
"2455","VID_19719","3399"
"2456","VID_4412","1358"
"2457","VID_18926","3399"
"2458","VID_23637","3399"
"2459","VID_18666","597"
"2460","VID_21005","3399"
"2461","VID_18951","3399"
"2462","VID_9165","1358"
"2463","VID_3715","3399"
"2464","VID_10362","1988"
"2465","VID_2231","1143"
"2466","VID_9123","1988"
"2467","VID_577","1143"
"2468","VID_11922","2786"
"2469","VID_11881","3399"
"2470","VID_21127","998"
"2471","VID_14805","2645"
"2472","VID_19323","1358"
"2473","VID_10125","873"
"2474","VID_1717","1634"
"2475","VID_1819","1274"
"2476","VID_1609","394"
"2477","VID_18343","924"
"2478","VID_4800","1358"
"2479","VID_4740","1358"
"2480","VID_6502","1143"
"2481","VID_9232","4063"
"2482","VID_13675","1454"
"2483","VID_2567","790"
"2484","VID_3546","1143"
"2485","VID_23743","279"
"2486","VID_23270","1358"
"2487","VID_12998","1026"
"2488","VID_21509","1358"
"2489","VID_3602","355"
"2490","VID_21989","1988"
"2491","VID_5159","3399"
"2492","VID_20289","541"
"2493","VID_7900","3399"
"2494","VID_3558","818"
"2495","VID_1764","4316"
"2496","VID_13204","1988"
"2497","VID_5433","1358"
"2498","VID_12037","3399"
"2499","VID_19320","1358"
"2500","VID_437","3399"
"2501","VID_17153","721"
"2502","VID_2276","1334"
"2503","VID_8949","1299"
"2504","VID_16265","3399"
"2505","VID_4154","1265"
"2506","VID_10593","1358"
"2507","VID_10169","3399"
"2508","VID_7906","1764"
"2509","VID_6160","1311"
"2510","VID_13735","3399"
"2511","VID_20644","3399"
"2512","VID_22389","1707"
"2513","VID_18986","527"
"2514","VID_20038","772"
"2515","VID_8929","1707"
"2516","VID_20100","1359"
"2517","VID_22080","922"
"2518","VID_2332","1026"
"2519","VID_20975","487"
"2520","VID_10824","3399"
"2521","VID_15323","849"
"2522","VID_20227","3399"
"2523","VID_9309","3399"
"2524","VID_23675","3399"
"2525","VID_7155","3399"
"2526","VID_2486","3399"
"2527","VID_16861","1143"
"2528","VID_8262","1159"
"2529","VID_23488","2690"
"2530","VID_7263","4884"
"2531","VID_20886","1358"
"2532","VID_9753","3399"
"2533","VID_8774","3399"
"2534","VID_17309","3399"
"2535","VID_5337","3399"
"2536","VID_3417","873"
"2537","VID_8173","873"
"2538","VID_22302","805"
"2539","VID_19169","2562"
"2540","VID_1565","3399"
"2541","VID_6686","3399"
"2542","VID_15440","466"
"2543","VID_1331","9510"
"2544","VID_19093","1358"
"2545","VID_10763","1143"
"2546","VID_9601","3399"
"2547","VID_15982","1311"
"2548","VID_3000","1826"
"2549","VID_1963","1752"
"2550","VID_9075","1358"
"2551","VID_16285","1143"
"2552","VID_19832","1143"
"2553","VID_21280","1002"
"2554","VID_2264","3399"
"2555","VID_14929","3399"
"2556","VID_15811","1358"
"2557","VID_22700","2808"
"2558","VID_20594","3399"
"2559","VID_15193","3399"
"2560","VID_7700","1715"
"2561","VID_2820","987"
"2562","VID_812","1358"
"2563","VID_11751","1230"
"2564","VID_22881","3399"
"2565","VID_958","487"
"2566","VID_17729","564"
"2567","VID_11596","1180"
"2568","VID_19325","1358"
"2569","VID_2190","1230"
"2570","VID_13073","1358"
"2571","VID_6840","1428"
"2572","VID_12225","3347"
"2573","VID_5837","2019"
"2574","VID_18859","3399"
"2575","VID_3769","1700"
"2576","VID_2115","1358"
"2577","VID_3746","3399"
"2578","VID_4813","485"
"2579","VID_17143","1075"
"2580","VID_8066","1230"
"2581","VID_17772","3065"
"2582","VID_10821","3399"
"2583","VID_10238","3399"
"2584","VID_5016","3399"
"2585","VID_19825","1143"
"2586","VID_23632","3399"
"2587","VID_22367","3399"
"2588","VID_19159","3909"
"2589","VID_5258","2649"
"2590","VID_2447","1143"
"2591","VID_2285","3399"
"2592","VID_9562","3399"
"2593","VID_8430","3399"
"2594","VID_20007","1230"
"2595","VID_12308","3399"
"2596","VID_4198","873"
"2597","VID_17417","873"
"2598","VID_16302","3399"
"2599","VID_14813","1358"
"2600","VID_17865","1358"
"2601","VID_16200","678"
"2602","VID_2072","5256"
"2603","VID_9596","3399"
"2604","VID_6098","781"
"2605","VID_17429","1358"
"2606","VID_21895","735"
"2607","VID_9835","3399"
"2608","VID_10989","1358"
"2609","VID_2035","2312"
"2610","VID_12355","873"
"2611","VID_12657","1358"
"2612","VID_19220","3399"
"2613","VID_19275","1358"
"2614","VID_19369","1358"
"2615","VID_18225","3399"
"2616","VID_9897","3399"
"2617","VID_10933","3399"
"2618","VID_12062","3399"
"2619","VID_3268","1358"
"2620","VID_2127","2808"
"2621","VID_1366","1358"
"2622","VID_798","535"
"2623","VID_11037","1358"
"2624","VID_8945","1655"
"2625","VID_17210","1988"
"2626","VID_6112","507"
"2627","VID_22798","1358"
"2628","VID_19582","3399"
"2629","VID_1276","1105"
"2630","VID_19072","3399"
"2631","VID_4995","1311"
"2632","VID_14521","2630"
"2633","VID_6580","1381"
"2634","VID_7648","873"
"2635","VID_13218","998"
"2636","VID_12709","1143"
"2637","VID_4152","1143"
"2638","VID_5017","1041"
"2639","VID_12246","3399"
"2640","VID_3971","1358"
"2641","VID_388","764"
"2642","VID_303","342"
"2643","VID_18386","1026"
"2644","VID_8321","1358"
"2645","VID_761","535"
"2646","VID_6250","1358"
"2647","VID_3051","1358"
"2648","VID_8930","1367"
"2649","VID_23327","1230"
"2650","VID_10395","1358"
"2651","VID_6038","684"
"2652","VID_15890","1715"
"2653","VID_13023","3399"
"2654","VID_15120","1143"
"2655","VID_11617","1230"
"2656","VID_18165","1358"
"2657","VID_5280","3399"
"2658","VID_5648","1311"
"2659","VID_10782","3399"
"2660","VID_21087","2707"
"2661","VID_21352","1227"
"2662","VID_9585","3399"
"2663","VID_6821","3352"
"2664","VID_15087","1358"
"2665","VID_19654","3399"
"2666","VID_10413","873"
"2667","VID_22027","2323"
"2668","VID_5081","3399"
"2669","VID_6452","790"
"2670","VID_16047","1358"
"2671","VID_14887","1143"
"2672","VID_12293","3399"
"2673","VID_10093","3399"
"2674","VID_12852","3399"
"2675","VID_2498","1358"
"2676","VID_7027","1260"
"2677","VID_2493","1143"
"2678","VID_21706","1358"
"2679","VID_14603","2057"
"2680","VID_5878","2019"
"2681","VID_965","2842"
"2682","VID_9432","3399"
"2683","VID_9060","1358"
"2684","VID_6273","1227"
"2685","VID_20500","1143"
"2686","VID_18347","1988"
"2687","VID_12503","1358"
"2688","VID_19854","1143"
"2689","VID_3007","3920"
"2690","VID_10533","3399"
"2691","VID_7212","3399"
"2692","VID_6928","873"
"2693","VID_10737","3399"
"2694","VID_11747","1143"
"2695","VID_7988","2655"
"2696","VID_8302","3399"
"2697","VID_13951","513"
"2698","VID_6027","1399"
"2699","VID_15919","1230"
"2700","VID_14027","1026"
"2701","VID_3261","873"
"2702","VID_4875","1143"
"2703","VID_13573","5256"
"2704","VID_22534","3399"
"2705","VID_11699","1143"
"2706","VID_9756","3399"
"2707","VID_18923","1358"
"2708","VID_14146","3399"
"2709","VID_7005","1358"
"2710","VID_17570","3347"
"2711","VID_10623","1358"
"2712","VID_20406","3399"
"2713","VID_9855","3399"
"2714","VID_4293","2972"
"2715","VID_16121","1358"
"2716","VID_6836","2629"
"2717","VID_21469","3399"
"2718","VID_4587","1298"
"2719","VID_15753","619"
"2720","VID_19328","1508"
"2721","VID_6206","533"
"2722","VID_14693","3399"
"2723","VID_2621","1846"
"2724","VID_6674","3399"
"2725","VID_6064","1143"
"2726","VID_1561","2629"
"2727","VID_20424","987"
"2728","VID_1743","2808"
"2729","VID_634","283"
"2730","VID_3729","790"
"2731","VID_14834","3399"
"2732","VID_1112","1367"
"2733","VID_12556","1311"
"2734","VID_17801","700"
"2735","VID_15945","1358"
"2736","VID_22283","3399"
"2737","VID_20449","1358"
"2738","VID_19298","1358"
"2739","VID_13682","1358"
"2740","VID_22045","894"
"2741","VID_22228","1143"
"2742","VID_10447","1311"
"2743","VID_10550","3399"
"2744","VID_16309","3399"
"2745","VID_14611","3399"
"2746","VID_10091","1143"
"2747","VID_4195","1143"
"2748","VID_21884","1342"
"2749","VID_2200","1230"
"2750","VID_14959","852"
"2751","VID_22060","1707"
"2752","VID_3760","1026"
"2753","VID_5295","1358"
"2754","VID_15783","3399"
"2755","VID_17910","987"
"2756","VID_17958","1908"
"2757","VID_18047","663"
"2758","VID_20926","1311"
"2759","VID_3731","3909"
"2760","VID_994","447"
"2761","VID_13333","694"
"2762","VID_8368","1358"
"2763","VID_5073","2808"
"2764","VID_20503","549"
"2765","VID_10522","336"
"2766","VID_19652","3399"
"2767","VID_4881","1143"
"2768","VID_18340","2113"
"2769","VID_10149","1290"
"2770","VID_5158","2097"
"2771","VID_18273","340"
"2772","VID_13454","915"
"2773","VID_13681","1358"
"2774","VID_19689","3399"
"2775","VID_21289","1434"
"2776","VID_6464","1358"
"2777","VID_13637","3399"
"2778","VID_9351","3399"
"2779","VID_8366","1358"
"2780","VID_23188","1339"
"2781","VID_12067","1178"
"2782","VID_8565","3399"
"2783","VID_20572","798"
"2784","VID_22159","1508"
"2785","VID_19319","1358"
"2786","VID_12375","2707"
"2787","VID_17832","963"
"2788","VID_7709","3399"
"2789","VID_7814","723"
"2790","VID_14806","3399"
"2791","VID_19850","1143"
"2792","VID_243","1143"
"2793","VID_15442","674"
"2794","VID_7036","1715"
"2795","VID_380","1274"
"2796","VID_15738","2118"
"2797","VID_6106","3399"
"2798","VID_13875","3399"
"2799","VID_7114","805"
"2800","VID_21784","389"
"2801","VID_18238","805"
"2802","VID_2632","5256"
"2803","VID_13335","3399"
"2804","VID_11278","3399"
"2805","VID_20865","2857"
"2806","VID_5590","3909"
"2807","VID_10834","3399"
"2808","VID_14776","1358"
"2809","VID_14535","1143"
"2810","VID_20753","3399"
"2811","VID_11716","1358"
"2812","VID_6442","678"
"2813","VID_14855","1143"
"2814","VID_5618","1026"
"2815","VID_15705","573"
"2816","VID_21268","3399"
"2817","VID_6719","3909"
"2818","VID_12439","2542"
"2819","VID_19495","873"
"2820","VID_1413","3399"
"2821","VID_19700","3399"
"2822","VID_18724","1143"
"2823","VID_20607","1358"
"2824","VID_67","308"
"2825","VID_17220","1906"
"2826","VID_5923","2972"
"2827","VID_15913","3399"
"2828","VID_16408","2616"
"2829","VID_16364","3399"
"2830","VID_16933","1636"
"2831","VID_15529","1358"
"2832","VID_11148","3399"
"2833","VID_12324","4393"
"2834","VID_5617","783"
"2835","VID_7904","3909"
"2836","VID_16263","1988"
"2837","VID_12364","3399"
"2838","VID_12538","1358"
"2839","VID_22150","1428"
"2840","VID_3643","1358"
"2841","VID_1672","1586"
"2842","VID_12028","1062"
"2843","VID_9769","3399"
"2844","VID_5028","3399"
"2845","VID_15031","3399"
"2846","VID_4006","1143"
"2847","VID_13135","3399"
"2848","VID_17048","1561"
"2849","VID_13862","1511"
"2850","VID_22781","3399"
"2851","VID_4286","3399"
"2852","VID_15754","1143"
"2853","VID_6118","1358"
"2854","VID_12929","3399"
"2855","VID_20172","1358"
"2856","VID_12981","3399"
"2857","VID_19861","1143"
"2858","VID_23691","1311"
"2859","VID_6638","1050"
"2860","VID_8177","1339"
"2861","VID_15137","1143"
"2862","VID_10369","1062"
"2863","VID_18888","3399"
"2864","VID_968","481"
"2865","VID_15157","811"
"2866","VID_23693","1358"
"2867","VID_14298","1358"
"2868","VID_20552","3163"
"2869","VID_9109","1358"
"2870","VID_3272","1230"
"2871","VID_19926","3399"
"2872","VID_5432","1230"
"2873","VID_19362","1230"
"2874","VID_2721","1449"
"2875","VID_11957","3399"
"2876","VID_8323","3399"
"2877","VID_645","524"
"2878","VID_2783","1671"
"2879","VID_13684","1358"
"2880","VID_18745","1026"
"2881","VID_2193","1026"
"2882","VID_19488","1143"
"2883","VID_6168","1265"
"2884","VID_21456","3399"
"2885","VID_7573","3399"
"2886","VID_20065","849"
"2887","VID_11804","1358"
"2888","VID_15866","1026"
"2889","VID_13110","1143"
"2890","VID_7220","3399"
"2891","VID_16965","3399"
"2892","VID_20407","2808"
"2893","VID_19807","1143"
"2894","VID_22434","3399"
"2895","VID_11886","11126"
"2896","VID_19299","873"
"2897","VID_2583","1129"
"2898","VID_4770","1076"
"2899","VID_3421","1358"
"2900","VID_18263","1691"
"2901","VID_22062","3399"
"2902","VID_21908","1921"
"2903","VID_8584","1358"
"2904","VID_3106","3399"
"2905","VID_7464","487"
"2906","VID_684","1358"
"2907","VID_13709","3399"
"2908","VID_23655","1358"
"2909","VID_8589","1358"
"2910","VID_4824","500"
"2911","VID_12596","704"
"2912","VID_9452","1358"
"2913","VID_14432","3399"
"2914","VID_7849","1143"
"2915","VID_6822","665"
"2916","VID_392","868"
"2917","VID_12777","1230"
"2918","VID_13616","3399"
"2919","VID_15792","1026"
"2920","VID_11060","1002"
"2921","VID_18182","3399"
"2922","VID_12237","1358"
"2923","VID_15759","1311"
"2924","VID_15351","3399"
"2925","VID_16436","3399"
"2926","VID_16993","1715"
"2927","VID_15666","1143"
"2928","VID_20082","924"
"2929","VID_23470","987"
"2930","VID_15347","805"
"2931","VID_23453","3751"
"2932","VID_10613","3399"
"2933","VID_20155","1358"
"2934","VID_7919","3399"
"2935","VID_289","783"
"2936","VID_16248","1988"
"2937","VID_15023","3399"
"2938","VID_5776","1358"
"2939","VID_7234","1528"
"2940","VID_15841","1358"
"2941","VID_23258","1180"
"2942","VID_3322","1358"
"2943","VID_3510","1358"
"2944","VID_4057","549"
"2945","VID_8683","1358"
"2946","VID_12924","3399"
"2947","VID_19014","1988"
"2948","VID_4319","3909"
"2949","VID_9574","3399"
"2950","VID_4942","1358"
"2951","VID_12485","3399"
"2952","VID_18915","1707"
"2953","VID_23465","1434"
"2954","VID_5395","3399"
"2955","VID_4252","601"
"2956","VID_18134","1311"
"2957","VID_4898","1143"
"2958","VID_21615","3399"
"2959","VID_9433","1358"
"2960","VID_2216","3399"
"2961","VID_17785","1358"
"2962","VID_17327","1358"
"2963","VID_20818","1454"
"2964","VID_7475","1358"
"2965","VID_20723","1691"
"2966","VID_22157","1358"
"2967","VID_7481","1691"
"2968","VID_7159","3399"
"2969","VID_16515","3399"
"2970","VID_274","3399"
"2971","VID_14701","3399"
"2972","VID_20123","3399"
"2973","VID_4368","1115"
"2974","VID_4574","1143"
"2975","VID_1576","379"
"2976","VID_11992","2842"
"2977","VID_19868","1143"
"2978","VID_8342","1311"
"2979","VID_22655","3399"
"2980","VID_20712","805"
"2981","VID_9138","1026"
"2982","VID_7699","3399"
"2983","VID_8951","675"
"2984","VID_1392","1358"
"2985","VID_14808","1358"
"2986","VID_8128","1358"
"2987","VID_18170","2341"
"2988","VID_8311","1143"
"2989","VID_14550","1143"
"2990","VID_4758","1358"
"2991","VID_6557","729"
"2992","VID_9116","1143"
"2993","VID_14788","3399"
"2994","VID_10195","3399"
"2995","VID_23618","3399"
"2996","VID_5136","3065"
"2997","VID_12134","911"
"2998","VID_17456","3399"
"2999","VID_9063","1358"
"3000","VID_16340","3399"
"3001","VID_17438","3399"
"3002","VID_1902","2827"
"3003","VID_14458","3399"
"3004","VID_17375","3399"
"3005","VID_10451","1988"
"3006","VID_7080","1358"
"3007","VID_3016","1358"
"3008","VID_6470","533"
"3009","VID_14853","1609"
"3010","VID_11188","5256"
"3011","VID_22628","3399"
"3012","VID_5270","3399"
"3013","VID_21273","1906"
"3014","VID_19242","3318"
"3015","VID_9996","3399"
"3016","VID_17881","3399"
"3017","VID_13545","808"
"3018","VID_11130","336"
"3019","VID_23259","2480"
"3020","VID_2417","1358"
"3021","VID_3411","1143"
"3022","VID_3485","1230"
"3023","VID_5738","1358"
"3024","VID_3521","585"
"3025","VID_21357","3399"
"3026","VID_6801","1367"
"3027","VID_10981","1791"
"3028","VID_19985","1358"
"3029","VID_22074","5256"
"3030","VID_6537","496"
"3031","VID_16778","1342"
"3032","VID_18279","487"
"3033","VID_19019","2302"
"3034","VID_11725","1358"
"3035","VID_21493","1358"
"3036","VID_3640","1358"
